,Timestamp,AIR.DE
583,2002-08-05,-0.04222263042234653
584,2002-08-06,0.027908788117076533
585,2002-08-07,0.011078640518758398
586,2002-08-08,0.042505605615347886
587,2002-08-09,0.0
588,2002-08-12,-0.03797924806521635
589,2002-08-13,-0.03947881097378758
590,2002-08-14,-0.025834203554763402
591,2002-08-15,0.023146029892963327
592,2002-08-16,-0.013550342831107898
593,2002-08-19,0.022927504643704744
594,2002-08-20,-0.012747572822502828
595,2002-08-21,-0.0006754475096379942
596,2002-08-22,0.021391189981317726
597,2002-08-23,2.280517998965367
598,2002-08-26,-inf
599,2002-08-27,inf
600,2002-08-28,-0.02627828026118806
601,2002-08-29,-2.3294290151269297
602,2002-08-30,-0.023974995049707903
603,2002-09-02,-0.008121122522342095
604,2002-09-03,-0.030864324190611914
605,2002-09-04,-0.01385703466142596
606,2002-09-05,-0.007782140442055052
607,2002-09-06,0.008557033932979685
608,2002-09-09,0.006947152602985618
609,2002-09-10,0.02281467776617152
610,2002-09-11,0.003752349618550088
611,2002-09-12,-0.03428907347863186
612,2002-09-13,-0.013265898798311415
613,2002-09-16,0.005483758356256363
614,2002-09-17,-0.048009219186360585
615,2002-09-18,-0.07221820781179922
616,2002-09-19,-0.035878287664901976
617,2002-09-20,0.05074519900523544
618,2002-09-23,-0.023716526617315825
619,2002-09-24,0.05111550080543026
620,2002-09-25,-0.034367643504207734
621,2002-09-26,0.01302667140000846
622,2002-09-27,0.0008624407606587781
623,2002-09-30,-0.07609934353864745
624,2002-10-01,-0.0321388719467941
625,2002-10-02,0.006701796266018523
626,2002-10-03,-0.018296129046937892
627,2002-10-04,-0.05801626754272471
628,2002-10-07,-0.03457651928510019
629,2002-10-08,-0.022642476749759943
630,2002-10-09,0.016225342429126766
631,2002-10-10,0.006417134320633178
632,2002-10-11,0.07889394246966308
633,2002-10-14,-0.014888612493750397
634,2002-10-15,0.06859279146561148
635,2002-10-16,0.08412829555205237
636,2002-10-17,0.09570027148081417
637,2002-10-18,-0.04957049975331307
638,2002-10-21,-0.014864022632149254
639,2002-10-22,-0.0424872738393165
640,2002-10-23,-0.03894297394860713
641,2002-10-24,-0.012715884325302795
642,2002-10-25,0.018116437505302674
643,2002-10-28,0.03527702658081555
644,2002-10-29,-0.08308024526616054
645,2002-10-30,0.016807118316381153
646,2002-10-31,0.027398974188114433
647,2002-11-01,-0.007233304593520007
648,2002-11-04,0.11798466888622272
649,2002-11-05,0.022329476398088577
650,2002-11-06,-0.019913043486460058
651,2002-11-07,-0.04862927606676015
652,2002-11-08,-0.012749853971882441
653,2002-11-11,-0.05359209416483912
654,2002-11-12,0.03720535405006631
655,2002-11-13,-0.023758266618852275
656,2002-11-14,-0.015253772656163012
657,2002-11-15,-0.022863364443072243
658,2002-11-18,0.07053346646120229
659,2002-11-19,-0.021787354184907404
660,2002-11-20,-0.00796112121586745
661,2002-11-21,0.020220469149120124
662,2002-11-22,0.0697468662447096
663,2002-11-25,0.0
664,2002-11-26,0.006472514505617255
665,2002-11-27,0.016000341346440905
666,2002-11-28,0.008692271243930794
667,2002-11-29,-0.0023631361922831218
668,2002-12-02,0.022613049319272882
669,2002-12-03,0.003079294196061344
670,2002-12-04,-0.056119030146041915
671,2002-12-05,-0.06638303964458059
672,2002-12-06,0.028267406722068067
673,2002-12-09,-0.03787027405540977
674,2002-12-10,0.0008768084735346626
675,2002-12-11,-0.0329651230250354
676,2002-12-12,0.009017193650188826
677,2002-12-13,-0.0300706028480211
678,2002-12-16,0.039896496999312525
679,2002-12-17,-0.015226447331291304
680,2002-12-18,-0.04901582139706262
681,2002-12-19,-0.03668364986160677
682,2002-12-20,0.037631068217646835
683,2002-12-23,-0.018156256036679697
684,2002-12-24,-inf
685,2002-12-27,inf
686,2002-12-30,-0.022245608947319973
687,2002-12-31,-inf
688,2003-01-02,inf
689,2003-01-03,0.03314230784602712
690,2003-01-06,-0.0026466711523749353
691,2003-01-07,-0.0378082835399387
692,2003-01-08,-0.02602377342130513
693,2003-01-09,0.0018814680997056854
694,2003-01-10,0.014925650216675468
695,2003-01-13,-0.005571045049455492
696,2003-01-14,-0.013121087962697064
697,2003-01-15,-0.04535268285742955
698,2003-01-16,-0.006934153588998626
699,2003-01-17,0.020659859268873593
700,2003-01-20,-0.026641930946420977
701,2003-01-21,-0.0030045090202990288
702,2003-01-22,-0.02333946631930317
703,2003-01-23,-0.02916873459065661
704,2003-01-24,-0.0010576415581358134
705,2003-01-27,-0.03444904689877415
706,2003-01-28,0.015217684970886491
